merchant_id,business_name,industry,industry_risk_weight,business_type,business_age_days,monthly_revenue,chargeback_rate,country,region,has_website,has_social_media,onboarding_date,is_fraud,fraud_type,risk_score_x,risk_score_y,decision,risk_factors
MERCH_00004218,Elite Destinations,Travel,1.5,Corporation,80,7016.66,0.0061,US,Midwest,True,True,2025-11-25 04:06:30.797898,False,,,36.21,REVIEW,New business: 80 days
MERCH_00004219,Prime Virtual,E-commerce,1.3,Corporation,395,18254.7,0.0,US,Midwest,True,True,2025-01-14 04:06:30.798034,False,,,21.06,APPROVE,
MERCH_00004220,Global Store LLC,Retail,1.0,Sole Proprietorship,721,377156.17,0.0,US,West,False,True,2024-02-23 04:06:30.798178,False,,,14.7,APPROVE,No website presence
MERCH_00004221,Superior Market Inc,Retail,1.0,LLC,332,5000.0,0.0094,US,Midwest,True,True,2025-03-18 04:06:30.798323,False,,,25.45,APPROVE,
MERCH_00004222,Global Support,Services,1.1,Corporation,314,89134.48,0.0,US,Midwest,True,True,2025-04-05 04:06:30.798458,False,,,17.9,APPROVE,
MERCH_00004223,Destinations LLC,Travel,1.5,LLC,99,177715.98,0.0352,US,Northeast,True,True,2025-11-06 04:06:30.798592,False,,,43.46,REVIEW,Elevated chargeback rate: 3.52%
MERCH_00004224,Smart Consulting Group,Services,1.1,Corporation,373,5000.0,0.0,US,Southeast,True,False,2025-02-05 04:06:30.798737,False,,,26.15,APPROVE,
MERCH_00004225,Web LLC,E-commerce,1.3,Corporation,88,500000.0,0.0,GB,International,True,True,2025-11-17 04:06:30.798861,False,,,25.31,APPROVE,New business: 88 days
MERCH_00004226,First Trips,Travel,1.5,LLC,30,110836.17,0.0329,US,Southeast,True,True,2026-01-14 04:06:30.798998,False,,,42.46,REVIEW,New business: 30 days; Elevated chargeback rate: 3.29%
MERCH_00004227,Global Bet Corp,Gambling,2.5,Sole Proprietorship,103,500000.0,0.0,US,Midwest,True,False,2025-11-02 04:06:30.799144,False,,,33.74,REVIEW,High-risk industry: Gambling
MERCH_00004228,Mart Co,Retail,1.0,Sole Proprietorship,421,500000.0,0.0223,US,Midwest,True,False,2024-12-19 04:06:30.799279,False,,,30.45,REVIEW,Elevated chargeback rate: 2.23%
MERCH_00004229,Pro Software,Digital Goods,1.8,LLC,528,5000.0,0.0053,US,West,True,True,2024-09-03 04:06:30.799413,False,,,30.82,REVIEW,
MERCH_00004230,First Online Services,E-commerce,1.3,LLC,349,489772.1,0.0122,US,West,True,True,2025-03-01 04:06:30.799557,False,,,28.31,APPROVE,
MERCH_00004231,Goods Solutions,Retail,1.0,Sole Proprietorship,324,64418.47,0.0,US,Southeast,True,False,2025-03-26 04:06:30.799693,False,,,20.45,APPROVE,
MERCH_00004232,Consulting Ltd,Services,1.1,Corporation,558,6137.26,0.0,CA,Quebec,True,True,2024-08-04 04:06:30.799827,False,,,19.65,APPROVE,
MERCH_00004233,Market Group,Retail,1.0,Sole Proprietorship,512,16466.99,0.0029,US,West,True,False,2024-09-19 04:06:30.799962,False,,,19.2,APPROVE,
MERCH_00004234,First Bistro Services,Food & Beverage,0.9,LLC,62,438252.44,0.0159,US,Northeast,True,False,2025-12-13 04:06:30.800106,False,,,31.5,REVIEW,New business: 62 days
MERCH_00004235,Smart Mart,Retail,1.0,LLC,277,41723.78,0.0,US,Midwest,True,True,2025-05-12 04:06:30.800240,False,,,15.45,APPROVE,
MERCH_00004236,First Block Inc,Cryptocurrency,3.0,Sole Proprietorship,695,5000.0,0.0175,Other,International,True,False,2024-03-20 04:06:30.800376,False,,,58.25,REVIEW,High-risk industry: Cryptocurrency
MERCH_00004237,Global Eats Solutions,Food & Beverage,0.9,Corporation,50,71091.53,0.0204,US,Northeast,False,True,2022-06-13 04:06:30.800523,True,identity_theft,,40.75,REVIEW,New business: 50 days; Elevated chargeback rate: 2.04%; No website presence
MERCH_00004238,Pro Store,Retail,1.0,Sole Proprietorship,150,500000.0,0.0115,DE,International,False,True,2025-09-16 04:06:30.800648,False,,,30.95,REVIEW,No website presence
MERCH_00004239,Elite Goods Solutions,Retail,1.0,Sole Proprietorship,86,60297.92,0.0684,CA,Quebec,True,True,2025-11-19 04:06:30.800792,False,,,43.2,REVIEW,New business: 86 days; Elevated chargeback rate: 6.84%
MERCH_00004240,Prime Tech,Digital Goods,1.8,LLC,156,109484.35,0.0,US,Northeast,True,True,2025-09-10 04:06:30.800926,False,,,26.07,APPROVE,
MERCH_00004241,Superior Web Group,E-commerce,1.3,Sole Proprietorship,203,485723.14,0.0233,US,Northeast,True,True,2025-07-25 04:06:30.801070,False,,,34.56,REVIEW,Elevated chargeback rate: 2.33%
MERCH_00004242,Elite Web Group,E-commerce,1.3,Corporation,31,8862.55,0.0,US,Southwest,True,False,2024-04-12 04:06:30.801220,True,shell_company,,30.31,REVIEW,New business: 31 days
MERCH_00004243,Consulting Ltd,Services,1.1,LLC,600,41448.62,0.0005,CA,Prairies,True,False,2024-06-23 04:06:30.801355,False,,,15.65,APPROVE,
MERCH_00004244,Journeys Group,Travel,1.5,LLC,77,28020.86,0.0106,Other,International,True,True,2025-11-28 04:06:30.801482,False,,,42.71,REVIEW,New business: 77 days
MERCH_00004245,Virtual Ltd,E-commerce,1.3,LLC,547,195724.52,0.0062,US,West,True,True,2024-08-15 04:06:30.801618,False,,,21.06,APPROVE,
MERCH_00004246,Market LLC,Retail,1.0,LLC,333,104076.59,0.0,US,Northeast,True,True,2025-03-17 04:06:30.801755,False,,,15.45,APPROVE,
MERCH_00004247,Advanced Destinations,Travel,1.5,LLC,211,17836.93,0.0,Other,International,True,True,2025-07-17 04:06:30.801881,False,,,29.21,APPROVE,
MERCH_00004248,Goods Ltd,Retail,1.0,Sole Proprietorship,279,12712.829526406786,0.026099999999999998,US,Midwest,True,False,2025-11-23 04:06:30.802015,True,bustout,,35.2,REVIEW,Elevated chargeback rate: 2.61%
MERCH_00004249,Advanced Market,Retail,1.0,Sole Proprietorship,781,7610.79,0.0093,US,Southwest,False,True,2023-12-25 04:06:30.802151,False,,,23.2,APPROVE,No website presence
MERCH_00004250,Elite Store Solutions,Retail,1.0,Sole Proprietorship,506,500000.0,0.0033,DE,International,False,True,2024-09-25 04:06:30.802285,False,,,15.7,APPROVE,No website presence
MERCH_00004251,First Mart,Retail,1.0,LLC,95,6793.34,0.028,US,Midwest,True,False,2025-11-10 04:06:30.802419,False,,,40.7,REVIEW,Elevated chargeback rate: 2.80%
MERCH_00004252,Smart Goods Corp,Retail,1.0,Sole Proprietorship,120,500000.0,0.0283,US,Midwest,False,True,2025-10-16 04:06:30.802565,False,,,36.2,REVIEW,Elevated chargeback rate: 2.83%; No website presence
MERCH_00004253,Global Software Ltd,Digital Goods,1.8,Sole Proprietorship,305,18749.85,0.0417,US,Southeast,True,True,2025-04-14 04:06:30.802708,False,,,44.32,REVIEW,Elevated chargeback rate: 4.17%
MERCH_00004254,Advanced Wager,Gambling,2.5,Sole Proprietorship,153,43817.43,0.0,US,Northeast,True,True,2025-09-13 04:06:30.802843,False,,,32.74,REVIEW,High-risk industry: Gambling
MERCH_00004255,Elite Kitchen Solutions,Food & Beverage,0.9,LLC,59,54094.23,0.0009,FR,International,True,True,2025-12-16 04:06:30.802978,False,,,27.0,APPROVE,New business: 59 days
MERCH_00004256,Global Destinations LLC,Travel,1.5,Sole Proprietorship,404,18701.38,0.0,CA,Prairies,False,True,2025-01-05 04:06:30.803126,False,,,24.96,APPROVE,No website presence
MERCH_00004257,Pro Support Corp,Services,1.1,LLC,804,182478.21,0.0177,US,Northeast,False,True,2023-12-02 04:06:30.803305,False,,,24.15,APPROVE,No website presence
MERCH_00004258,Advanced Market Group,Retail,1.0,Sole Proprietorship,142,7850.87,0.01,DE,International,True,True,2025-09-24 04:06:30.803458,False,,,34.45,REVIEW,
MERCH_00004259,Global Goods Inc,Retail,1.0,LLC,214,256257.87,0.0239,US,Southeast,True,False,2025-07-14 04:06:30.803603,False,,,32.7,REVIEW,Elevated chargeback rate: 2.39%
MERCH_00004260,First Store Ltd,Retail,1.0,Sole Proprietorship,30,178790.82,0.0138,US,Southwest,True,False,2026-01-14 04:06:30.803750,False,,,32.45,REVIEW,New business: 30 days
MERCH_00004261,Prime Voyages,Travel,1.5,Sole Proprietorship,157,26650.83,0.0148,US,Midwest,True,False,2025-09-09 04:06:30.803887,False,,,39.21,REVIEW,
MERCH_00004262,Pro Dining,Food & Beverage,0.9,Sole Proprietorship,123,203730.95,0.0337,US,Southwest,True,False,2025-10-13 04:06:30.804023,False,,,34.75,REVIEW,Elevated chargeback rate: 3.37%
MERCH_00004263,Global Kitchen Services,Food & Beverage,0.9,Sole Proprietorship,182,43342.95,0.001,US,Southeast,True,True,2025-08-15 04:06:30.804172,False,,,16.0,APPROVE,
MERCH_00004264,Prime Store,Retail,1.0,LLC,510,500000.0,0.0053,US,Midwest,True,False,2024-09-21 04:06:30.804307,False,,,19.2,APPROVE,
MERCH_00004265,Elite Bet LLC,Gambling,2.5,LLC,40,16677.06,0.01,US,Northeast,True,True,2026-01-04 04:06:30.804455,False,,,50.74,REVIEW,High-risk industry: Gambling; New business: 40 days
MERCH_00004266,Pro Virtual,E-commerce,1.3,LLC,239,39305.1,0.0172,GB,International,True,True,2025-06-19 04:06:30.804581,False,,,31.81,REVIEW,
MERCH_00004267,Pro Trips Co,Travel,1.5,Sole Proprietorship,552,56485.29,0.0,US,Northeast,True,False,2024-08-10 04:06:30.804727,False,,,18.96,APPROVE,
MERCH_00004268,First Voyages,Travel,1.5,Corporation,333,22206.14,0.0,US,Northeast,True,True,2025-03-17 04:06:30.804863,False,,,25.21,APPROVE,
MERCH_00004269,Global Crypto Co,Cryptocurrency,3.0,Corporation,194,31948.97,0.0,US,Northeast,True,False,2025-08-03 04:06:30.805008,False,,,40.5,REVIEW,High-risk industry: Cryptocurrency
MERCH_00004270,First Consulting,Services,1.1,LLC,764,5000.0,0.0167,CA,Prairies,True,False,2024-01-11 04:06:30.805144,False,,,29.15,APPROVE,
MERCH_00004271,Online Group,E-commerce,1.3,Sole Proprietorship,1021,500000.0,0.0,US,Northeast,False,True,2023-04-29 04:06:30.805279,False,,,16.06,APPROVE,No website presence
MERCH_00004272,Dining Inc,Food & Beverage,0.9,LLC,192,59981.33,0.0053,US,Southwest,True,True,2025-08-05 04:06:30.805412,False,,,22.0,APPROVE,
MERCH_00004273,Dining Ltd,Food & Beverage,0.9,Partnership,122,500000.0,0.0458,FR,International,False,False,2025-10-14 04:06:30.805656,False,,,37.75,REVIEW,Elevated chargeback rate: 4.58%; No website presence
MERCH_00004274,Global Cyber Corp,E-commerce,1.3,LLC,244,28419.86,0.0,US,Midwest,True,True,2025-06-14 04:06:30.805898,False,,,18.31,APPROVE,
MERCH_00004275,Superior Store,Retail,1.0,LLC,154,8048.71,0.013,US,Southwest,True,False,2025-09-12 04:06:30.806105,False,,,34.45,REVIEW,
MERCH_00004276,Journeys Corp,Travel,1.5,Partnership,313,22437.62,0.0,GB,International,False,False,2025-04-06 04:06:30.806319,False,,,28.71,APPROVE,No website presence
MERCH_00004277,Advisory Inc,Services,1.1,Corporation,83,24467.01,0.0379,US,Southeast,True,False,2025-11-22 04:06:30.806543,False,,,44.65,REVIEW,New business: 83 days; Elevated chargeback rate: 3.79%
MERCH_00004278,Journeys Ltd,Travel,1.5,LLC,871,49791.53,0.0163,CA,BC,False,False,2023-09-26 04:06:30.806764,False,,,31.96,REVIEW,No website presence
MERCH_00004279,Bistro LLC,Food & Beverage,0.9,LLC,234,193169.54,0.0,FR,International,True,True,2025-06-24 04:06:30.806972,False,,,16.0,APPROVE,
MERCH_00004280,First Dining Services,Food & Beverage,0.9,Sole Proprietorship,708,335175.23,0.0261,FR,International,True,True,2024-03-07 04:06:30.807190,False,,,30.0,REVIEW,Elevated chargeback rate: 2.61%
MERCH_00004281,Advanced Voyages,Travel,1.5,LLC,411,46609.76,0.0133,US,Midwest,False,True,2024-12-29 04:06:30.807413,False,,,29.46,APPROVE,No website presence
MERCH_00004282,Digital Solutions,E-commerce,1.3,LLC,337,388302.12,0.0225,GB,International,True,False,2025-03-13 04:06:30.807649,False,,,36.56,REVIEW,Elevated chargeback rate: 2.25%
MERCH_00004283,Pro Software,Digital Goods,1.8,LLC,331,114546.22,0.0,CA,Quebec,True,False,2025-03-19 04:06:30.807903,False,,,24.57,APPROVE,
MERCH_00004284,Prime Shop,Retail,1.0,Corporation,36,5000.0,0.0,CA,Ontario,True,True,2026-01-08 04:06:30.808179,False,,,32.95,REVIEW,New business: 36 days
MERCH_00004285,Journeys Solutions,Travel,1.5,Sole Proprietorship,30,500000.0,0.0,US,Southwest,True,True,2026-01-14 04:06:30.808447,False,,,26.21,APPROVE,New business: 30 days
MERCH_00004286,Superior Virtual LLC,E-commerce,1.3,LLC,376,260177.21,0.022,DE,International,True,True,2025-02-02 04:06:30.808716,False,,,33.31,REVIEW,Elevated chargeback rate: 2.20%
MERCH_00004287,Advanced Online,E-commerce,1.3,LLC,132,141412.52,0.0272,DE,International,True,True,2025-10-04 04:06:30.808904,False,,,38.56,REVIEW,Elevated chargeback rate: 2.72%
MERCH_00004288,Goods Services,Retail,1.0,LLC,2337,190424.59,0.0203,US,West,True,False,2019-09-21 04:06:30.809063,False,,,28.95,APPROVE,Elevated chargeback rate: 2.03%
MERCH_00004289,Mart Inc,Retail,1.0,LLC,500,5000.0,0.0,FR,International,True,False,2024-10-01 04:06:30.809211,False,,,20.7,APPROVE,
MERCH_00004290,Prime Support,Services,1.1,Sole Proprietorship,30,33305.28,0.0,US,Midwest,False,True,2025-09-24 04:06:30.809363,True,identity_theft,,26.4,APPROVE,New business: 30 days; No website presence
MERCH_00004291,Global Gaming Corp,Gambling,2.5,Sole Proprietorship,392,14694.81,0.0,GB,International,True,True,2025-01-17 04:06:30.809515,False,,,33.49,REVIEW,High-risk industry: Gambling
MERCH_00004292,First Care Co,Services,1.1,LLC,30,31235.87,0.0,US,West,True,True,2026-01-14 04:06:30.809678,False,,,27.4,APPROVE,New business: 30 days
MERCH_00004293,Software Inc,Digital Goods,1.8,LLC,212,39187.11,0.0,FR,International,False,True,2025-07-16 04:06:30.809819,False,,,28.57,APPROVE,No website presence
MERCH_00004294,Prime Consulting Services,Services,1.1,Corporation,1351,65204.69,0.0237,US,Northeast,True,True,2022-06-03 04:06:30.809982,False,,,30.4,REVIEW,Elevated chargeback rate: 2.37%
MERCH_00004295,First Online Solutions,E-commerce,1.3,LLC,440,500000.0,0.0,US,West,False,False,2024-11-30 04:06:30.810136,False,,,18.56,APPROVE,No website presence
MERCH_00004296,First Store,Retail,1.0,Partnership,112,38807.81,0.0,US,Southeast,True,True,2025-10-24 04:06:30.810280,False,,,20.95,APPROVE,
MERCH_00004297,Smart Voyages Corp,Travel,1.5,Sole Proprietorship,121,76604.63,0.0109,US,Southwest,True,True,2025-10-15 04:06:30.810434,False,,,33.21,REVIEW,
MERCH_00004298,Smart Store Ltd,Retail,1.0,Sole Proprietorship,313,52675.54,0.0,US,West,True,True,2025-04-06 04:06:30.810583,False,,,16.95,APPROVE,
MERCH_00004299,Elite Digital,E-commerce,1.3,Sole Proprietorship,129,81248.73,0.012,US,Southeast,True,True,2025-10-07 04:06:30.810719,False,,,32.81,REVIEW,
MERCH_00004300,Prime Care Inc,Services,1.1,Partnership,602,116996.89,0.038,US,West,True,True,2024-06-21 04:06:30.810864,False,,,30.4,REVIEW,Elevated chargeback rate: 3.80%
MERCH_00004301,Pro Digital,Digital Goods,1.8,Partnership,54,94046.03,0.0,US,West,False,False,2023-12-31 04:06:30.811000,True,shell_company,,34.07,REVIEW,New business: 54 days; No website presence
MERCH_00004302,Cyber Group,E-commerce,1.3,LLC,976,25044.93,0.0027,US,Southeast,True,True,2023-06-13 04:06:30.811135,False,,,19.56,APPROVE,
MERCH_00004303,First Kitchen Ltd,Food & Beverage,0.9,Sole Proprietorship,528,10554.87,0.0052,US,Southeast,True,True,2024-09-03 04:06:30.811283,False,,,22.25,APPROVE,
MERCH_00004304,Software LLC,Digital Goods,1.8,Partnership,64,13694.18,0.0,US,Northeast,True,True,2025-12-11 04:06:30.811418,False,,,34.07,REVIEW,New business: 64 days
MERCH_00004305,Elite Store,Retail,1.0,Corporation,953,147634.34,0.0,US,Midwest,True,True,2023-07-06 04:06:30.811552,False,,,11.7,APPROVE,
MERCH_00004306,Kitchen Services,Food & Beverage,0.9,LLC,62,12182.0,0.0344,US,Northeast,True,False,2025-12-13 04:06:30.811688,False,,,42.75,REVIEW,New business: 62 days; Elevated chargeback rate: 3.44%
MERCH_00004307,Superior Software Group,Digital Goods,1.8,Corporation,182,10682.0,0.0014,US,West,True,True,2025-08-15 04:06:30.811831,False,,,28.07,APPROVE,
MERCH_00004308,Casino Co,Gambling,2.5,Sole Proprietorship,558,18018.16,0.0174,CA,Prairies,True,True,2024-08-04 04:06:30.811966,False,,,42.99,REVIEW,High-risk industry: Gambling
MERCH_00004309,Software Corp,Digital Goods,1.8,Corporation,322,180112.22,0.042,US,West,True,True,2025-03-28 04:06:30.812101,False,,,39.32,REVIEW,Elevated chargeback rate: 4.20%
MERCH_00004310,Superior Trips,Travel,1.5,LLC,361,14301.39,0.021,US,Northeast,False,False,2025-02-17 04:06:30.812234,False,,,43.96,REVIEW,Elevated chargeback rate: 2.10%; No website presence
MERCH_00004311,Pro Store Ltd,Retail,1.0,Corporation,60,47275.14,0.0281,US,West,True,False,2025-12-15 04:06:30.812378,False,,,38.7,REVIEW,New business: 60 days; Elevated chargeback rate: 2.81%
MERCH_00004312,Prime Mart,Retail,1.0,LLC,613,130161.41,0.0,FR,International,True,True,2024-06-10 04:06:30.812504,False,,,16.2,APPROVE,
MERCH_00004313,Global Coin Group,Cryptocurrency,3.0,Sole Proprietorship,1332,208734.98,0.0033,US,West,True,True,2022-06-22 04:06:30.812648,False,,,32.25,REVIEW,High-risk industry: Cryptocurrency
MERCH_00004314,Pro Virtual Services,E-commerce,1.3,Sole Proprietorship,266,37734.61,0.0244,US,Northeast,True,True,2025-05-23 04:06:30.812791,False,,,34.56,REVIEW,Elevated chargeback rate: 2.44%
MERCH_00004315,Digital Solutions,Digital Goods,1.8,LLC,47,8420.78,0.0208,US,Midwest,True,True,2025-12-28 04:06:30.812927,False,,,50.32,REVIEW,New business: 47 days; Elevated chargeback rate: 2.08%
MERCH_00004316,Advanced Apps,Digital Goods,1.8,LLC,119,448093.99,0.0477,US,Northeast,True,True,2025-10-17 04:06:30.813064,False,,,42.32,REVIEW,Elevated chargeback rate: 4.77%
MERCH_00004317,Superior Virtual,E-commerce,1.3,Corporation,77,387721.35,0.0126,US,Southeast,True,False,2025-11-28 04:06:30.813202,False,,,35.31,REVIEW,New business: 77 days
MERCH_00004318,Smart Advisory,Services,1.1,LLC,167,362930.02,0.0,DE,International,False,True,2025-08-30 04:06:30.813327,False,,,21.9,APPROVE,No website presence
MERCH_00004319,Advanced Cyber,E-commerce,1.3,LLC,145,9953.1,0.0285,CA,BC,True,True,2025-09-21 04:06:30.813461,False,,,49.06,REVIEW,Elevated chargeback rate: 2.85%
MERCH_00004320,Elite Digital,E-commerce,1.3,LLC,692,5000.0,0.0134,US,Southeast,False,True,2024-03-23 04:06:30.813595,False,,,32.56,REVIEW,No website presence
MERCH_00004321,Superior Tech Group,Digital Goods,1.8,Sole Proprietorship,141,129643.54,0.0227,US,Northeast,False,True,2025-09-25 04:06:30.813738,False,,,43.82,REVIEW,Elevated chargeback rate: 2.27%; No website presence
MERCH_00004322,First Gaming,Gambling,2.5,Sole Proprietorship,576,78877.71,0.0,CA,Prairies,True,False,2024-07-17 04:06:30.813873,False,,,28.99,APPROVE,High-risk industry: Gambling
MERCH_00004323,Care Solutions,Services,1.1,Corporation,30,30737.87,0.0251,US,Southeast,True,True,2026-01-14 04:06:30.814008,False,,,38.65,REVIEW,New business: 30 days; Elevated chargeback rate: 2.51%
MERCH_00004324,Prime Web,E-commerce,1.3,LLC,1780,13003.63,0.0288,US,Southwest,False,True,2021-03-31 04:06:30.814143,False,,,37.31,REVIEW,Elevated chargeback rate: 2.88%; No website presence
MERCH_00004325,Chain Inc,Cryptocurrency,3.0,LLC,162,46744.12,0.0,US,Midwest,True,True,2025-09-04 04:06:30.814277,False,,,37.5,REVIEW,High-risk industry: Cryptocurrency
MERCH_00004326,Elite Web,E-commerce,1.3,LLC,308,36492.71,0.0,Other,International,False,True,2025-04-11 04:06:30.814404,False,,,23.81,APPROVE,No website presence
MERCH_00004327,First Store,Retail,1.0,LLC,318,41216.62,0.0053,US,Southeast,False,True,2025-04-01 04:06:30.814539,False,,,21.95,APPROVE,No website presence
MERCH_00004328,Global Mart Inc,Retail,1.0,Sole Proprietorship,47,37666.77,0.0077,US,Midwest,False,True,2025-12-28 04:06:30.814684,False,,,27.95,APPROVE,New business: 47 days; No website presence
MERCH_00004329,Superior Cafe Solutions,Food & Beverage,0.9,Sole Proprietorship,159,147217.76,0.0556,US,Northeast,True,True,2025-09-07 04:06:30.814828,False,,,38.75,REVIEW,Elevated chargeback rate: 5.56%
MERCH_00004330,Voyages Solutions,Travel,1.5,LLC,491,16325.66,0.0,US,Midwest,True,True,2024-10-10 04:06:30.814963,False,,,22.96,APPROVE,
MERCH_00004331,Advanced Cafe,Food & Beverage,0.9,Sole Proprietorship,223,30334.92,0.0029,US,Northeast,True,True,2025-07-05 04:06:30.815097,False,,,14.5,APPROVE,
MERCH_00004332,Superior Virtual,E-commerce,1.3,Sole Proprietorship,567,18170.93,0.0,US,Southeast,False,True,2024-07-26 04:06:30.815234,False,,,22.56,APPROVE,No website presence
MERCH_00004333,First Shop,Retail,1.0,LLC,430,151621.28,0.0267,US,Northeast,True,False,2024-12-10 04:06:30.815371,False,,,31.95,REVIEW,Elevated chargeback rate: 2.67%
MERCH_00004334,Dining LLC,Food & Beverage,0.9,LLC,229,79756.51,0.0103,CA,BC,True,True,2025-06-29 04:06:30.815504,False,,,26.5,APPROVE,
MERCH_00004335,Global Digital Solutions,E-commerce,1.3,Corporation,577,42598.18,0.0,US,West,True,False,2024-07-16 04:06:30.815649,False,,,19.56,APPROVE,
MERCH_00004336,Smart Virtual,E-commerce,1.3,LLC,483,24023.23,0.0,US,Northeast,True,True,2024-10-18 04:06:30.815783,False,,,16.06,APPROVE,
MERCH_00004337,First Goods Co,Retail,1.0,LLC,283,24452.6,0.0042,CA,Ontario,True,False,2025-05-06 04:06:30.815929,False,,,21.95,APPROVE,
MERCH_00004338,Store LLC,Retail,1.0,LLC,528,24042.86,0.0127,CA,Prairies,True,False,2024-09-03 04:06:30.816067,False,,,24.7,APPROVE,
