merchant_id,risk_score,decision,industry_risk,business_age_risk,chargeback_risk,velocity_risk,geographic_risk,pattern_risk,risk_factors,scored_at
MERCH_00005885,32.7,REVIEW,4.761904761904761,40,75,20,30,0,Elevated chargeback rate: 3.06%,2026-02-13 04:16:21.073656
MERCH_00005886,24.31,APPROVE,19.047619047619047,80,10,20,20,0,New business: 30 days,2026-02-13 04:16:21.238135
MERCH_00005887,19.45,APPROVE,4.761904761904761,60,10,20,30,0,,2026-02-13 04:16:21.390144
MERCH_00005888,42.7,REVIEW,4.761904761904761,80,75,20,20,50,New business: 36 days; Elevated chargeback rate: 2.23%,2026-02-13 04:16:21.536849
MERCH_00005889,40.74,REVIEW,76.19047619047619,80,30,20,20,0,High-risk industry: Gambling; New business: 30 days,2026-02-13 04:16:21.688278
MERCH_00005890,20.15,APPROVE,9.523809523809526,25,10,20,30,50,,2026-02-13 04:16:21.822855
MERCH_00005891,35.4,REVIEW,9.523809523809526,25,75,20,20,50,Elevated chargeback rate: 4.68%,2026-02-13 04:16:21.963144
MERCH_00005892,32.71,REVIEW,28.57142857142857,40,50,20,45,0,No website presence,2026-02-13 04:16:22.115999
MERCH_00005893,30.31,REVIEW,19.047619047619047,80,30,20,30,0,New business: 74 days,2026-02-13 04:16:22.267549
MERCH_00005894,32.71,REVIEW,28.57142857142857,15,75,20,20,0,Elevated chargeback rate: 3.56%,2026-02-13 04:16:22.418437
MERCH_00005895,23.4,APPROVE,9.523809523809526,40,30,20,40,0,No website presence,2026-02-13 04:16:22.574658
MERCH_00005896,36.06,REVIEW,19.047619047619047,40,75,20,35,0,Elevated chargeback rate: 3.00%; No website presence,2026-02-13 04:16:22.737517
MERCH_00005897,38.7,REVIEW,4.761904761904761,80,75,20,30,0,New business: 59 days; Elevated chargeback rate: 3.56%,2026-02-13 04:16:22.891000
MERCH_00005898,25.82,APPROVE,42.857142857142854,25,10,20,20,50,,2026-02-13 04:16:23.043368
MERCH_00005899,51.0,REVIEW,100.0,40,50,20,35,50,High-risk industry: Cryptocurrency; No website presence,2026-02-13 04:16:23.193763
MERCH_00005900,17.7,APPROVE,4.761904761904761,15,10,20,30,50,,2026-02-13 04:16:23.342488
MERCH_00005901,31.21,REVIEW,28.57142857142857,80,10,20,20,50,New business: 36 days,2026-02-13 04:16:23.479459
MERCH_00005902,20.21,APPROVE,28.57142857142857,40,10,20,20,0,,2026-02-13 04:16:23.628099
MERCH_00005903,21.0,APPROVE,0.0,40,10,20,35,50,No website presence,2026-02-13 04:16:23.768813
MERCH_00005904,33.2,REVIEW,4.761904761904761,40,75,20,35,0,Elevated chargeback rate: 3.32%; No website presence,2026-02-13 04:16:23.912264
MERCH_00005905,19.95,APPROVE,4.761904761904761,60,10,20,35,0,No website presence,2026-02-13 04:16:24.050370
MERCH_00005906,16.7,APPROVE,4.761904761904761,15,30,20,20,0,,2026-02-13 04:16:24.182470
MERCH_00005907,25.31,APPROVE,19.047619047619047,80,10,20,30,0,New business: 30 days,2026-02-13 04:16:24.305438
MERCH_00005908,27.0,APPROVE,50.000000000000014,40,10,20,20,25,,2026-02-13 04:16:24.417640
MERCH_00005909,24.45,APPROVE,4.761904761904761,60,30,20,30,0,,2026-02-13 04:16:24.569703
MERCH_00005910,13.65,APPROVE,9.523809523809526,15,10,20,30,0,,2026-02-13 04:16:24.715878
MERCH_00005911,24.5,APPROVE,0.0,40,50,20,20,0,,2026-02-13 04:16:24.863718
MERCH_00005912,19.95,APPROVE,4.761904761904761,60,10,20,35,0,,2026-02-13 04:16:25.011472
MERCH_00005913,24.81,APPROVE,19.047619047619047,80,10,20,25,0,New business: 30 days,2026-02-13 04:16:25.151714
MERCH_00005914,34.2,REVIEW,4.761904761904761,40,75,20,30,15,Elevated chargeback rate: 2.21%,2026-02-13 04:16:25.299861
MERCH_00005915,18.15,APPROVE,9.523809523809526,25,10,20,45,15,,2026-02-13 04:16:25.443687
MERCH_00005916,26.31,APPROVE,19.047619047619047,60,30,20,20,0,,2026-02-13 04:16:25.589813
MERCH_00005917,44.2,REVIEW,4.761904761904761,80,75,20,35,50,New business: 77 days; Elevated chargeback rate: 3.05%; No website presence,2026-02-13 04:16:25.734516
MERCH_00005918,16.7,APPROVE,4.761904761904761,25,10,20,40,15,,2026-02-13 04:16:25.881721
MERCH_00005919,40.07,REVIEW,42.857142857142854,80,30,20,30,50,New business: 50 days,2026-02-13 04:16:26.023523
MERCH_00005920,32.21,REVIEW,28.57142857142857,80,10,20,30,50,New business: 31 days,2026-02-13 04:16:26.145767
MERCH_00005921,38.2,REVIEW,4.761904761904761,40,75,20,35,50,Elevated chargeback rate: 2.70%; No website presence,2026-02-13 04:16:26.279743
MERCH_00005922,39.46,REVIEW,28.57142857142857,40,75,20,35,15,Elevated chargeback rate: 2.54%,2026-02-13 04:16:26.419723
MERCH_00005923,30.45,REVIEW,4.761904761904761,25,75,20,30,0,Elevated chargeback rate: 3.44%,2026-02-13 04:16:26.573044
MERCH_00005924,35.95,REVIEW,4.761904761904761,25,75,20,35,50,Elevated chargeback rate: 2.42%,2026-02-13 04:16:26.686693
MERCH_00005925,33.31,REVIEW,19.047619047619047,40,50,20,20,50,,2026-02-13 04:16:26.791987
MERCH_00005926,46.15,REVIEW,9.523809523809526,80,75,20,45,50,New business: 85 days; Elevated chargeback rate: 2.35%; No website presence,2026-02-13 04:16:26.902604
MERCH_00005927,22.4,APPROVE,9.523809523809526,80,10,20,20,0,New business: 41 days,2026-02-13 04:16:27.014209
MERCH_00005928,25.21,APPROVE,28.57142857142857,40,10,20,20,50,,2026-02-13 04:16:27.126930
MERCH_00005929,24.31,APPROVE,19.047619047619047,80,10,20,20,0,New business: 30 days,2026-02-13 04:16:27.252006
MERCH_00005930,26.2,APPROVE,4.761904761904761,25,50,20,50,0,No website presence,2026-02-13 04:16:27.391309
MERCH_00005931,42.32,REVIEW,42.857142857142854,60,75,20,20,0,Elevated chargeback rate: 2.40%,2026-02-13 04:16:27.527863
MERCH_00005932,39.31,REVIEW,19.047619047619047,80,50,20,20,50,New business: 57 days,2026-02-13 04:16:27.657516
MERCH_00005933,34.21,REVIEW,28.57142857142857,25,75,20,20,0,Elevated chargeback rate: 3.11%,2026-02-13 04:16:27.789593
MERCH_00005934,22.95,APPROVE,4.761904761904761,40,30,20,45,0,No website presence,2026-02-13 04:16:27.916575
MERCH_00005935,38.06,REVIEW,19.047619047619047,60,75,20,25,0,Elevated chargeback rate: 4.57%,2026-02-13 04:16:28.035131
MERCH_00005936,32.99,REVIEW,76.19047619047619,15,10,20,40,50,High-risk industry: Gambling; No website presence,2026-02-13 04:16:28.147041
MERCH_00005937,34.31,REVIEW,19.047619047619047,25,75,20,40,0,Elevated chargeback rate: 4.02%,2026-02-13 04:16:28.281698
MERCH_00005938,32.71,REVIEW,28.57142857142857,15,75,20,20,0,Elevated chargeback rate: 3.35%,2026-02-13 04:16:28.404499
MERCH_00005939,19.81,APPROVE,19.047619047619047,40,10,20,35,0,No website presence,2026-02-13 04:16:28.528641
MERCH_00005940,56.99,REVIEW,76.19047619047619,80,75,20,45,25,High-risk industry: Gambling; New business: 38 days; Elevated chargeback rate: 2.46%; No website presence,2026-02-13 04:16:28.646050
MERCH_00005941,22.95,APPROVE,4.761904761904761,80,10,20,35,0,New business: 30 days,2026-02-13 04:16:28.751610
MERCH_00005942,52.46,REVIEW,28.57142857142857,80,95,20,20,50,New business: 30 days; Elevated chargeback rate: 6.01%,2026-02-13 04:16:28.856888
MERCH_00005943,24.95,APPROVE,4.761904761904761,60,30,20,20,15,,2026-02-13 04:16:28.973032
MERCH_00005944,37.56,REVIEW,19.047619047619047,40,75,20,35,15,Elevated chargeback rate: 4.29%; No website presence,2026-02-13 04:16:29.083754
MERCH_00005945,37.57,REVIEW,42.857142857142854,60,50,20,20,15,,2026-02-13 04:16:29.224589
MERCH_00005946,25.65,APPROVE,9.523809523809526,25,50,20,35,0,No website presence,2026-02-13 04:16:29.369136
MERCH_00005947,36.95,REVIEW,4.761904761904761,25,75,20,45,50,Elevated chargeback rate: 3.69%,2026-02-13 04:16:29.498194
MERCH_00005948,36.71,REVIEW,28.57142857142857,25,75,20,45,0,Elevated chargeback rate: 2.97%; No website presence,2026-02-13 04:16:29.617640
MERCH_00005949,42.56,REVIEW,19.047619047619047,60,75,20,20,50,Elevated chargeback rate: 2.03%,2026-02-13 04:16:29.733249
MERCH_00005950,41.15,REVIEW,9.523809523809526,80,75,20,45,0,New business: 30 days; Elevated chargeback rate: 4.56%; No website presence,2026-02-13 04:16:29.853804
MERCH_00005951,24.45,APPROVE,4.761904761904761,80,10,20,35,15,New business: 88 days; No website presence,2026-02-13 04:16:29.973647
MERCH_00005952,34.56,REVIEW,19.047619047619047,40,75,20,20,0,Elevated chargeback rate: 2.47%,2026-02-13 04:16:30.120849
MERCH_00005953,51.0,REVIEW,100.0,25,75,20,45,0,High-risk industry: Cryptocurrency; Elevated chargeback rate: 4.26%; No website presence,2026-02-13 04:16:30.268843
MERCH_00005954,27.25,APPROVE,0.0,25,50,20,20,50,,2026-02-13 04:16:30.405849
MERCH_00005955,35.45,REVIEW,4.761904761904761,25,75,20,30,50,Elevated chargeback rate: 4.04%,2026-02-13 04:16:30.535234
MERCH_00005956,30.45,REVIEW,4.761904761904761,25,75,20,30,0,Elevated chargeback rate: 4.73%,2026-02-13 04:16:30.669362
MERCH_00005957,36.0,REVIEW,100.0,40,10,20,35,0,High-risk industry: Cryptocurrency; No website presence,2026-02-13 04:16:30.789228
MERCH_00005958,36.57,REVIEW,42.857142857142854,15,75,20,30,0,Elevated chargeback rate: 2.44%,2026-02-13 04:16:30.900389
MERCH_00005959,57.49,REVIEW,76.19047619047619,40,95,20,60,25,High-risk industry: Gambling; Elevated chargeback rate: 12.66%,2026-02-13 04:16:31.005588
MERCH_00005960,29.5,APPROVE,0.0,25,75,20,30,0,Elevated chargeback rate: 2.49%,2026-02-13 04:16:31.130164
MERCH_00005961,23.4,APPROVE,9.523809523809526,80,10,20,30,0,New business: 66 days,2026-02-13 04:16:31.240915
MERCH_00005962,34.31,REVIEW,19.047619047619047,25,75,20,40,0,Elevated chargeback rate: 3.10%,2026-02-13 04:16:31.387435
MERCH_00005963,32.32,REVIEW,42.857142857142854,25,50,20,20,15,,2026-02-13 04:16:31.541428
MERCH_00005964,16.45,APPROVE,4.761904761904761,40,10,20,30,0,,2026-02-13 04:16:31.671164
MERCH_00005965,19.0,APPROVE,0.0,40,10,20,40,25,,2026-02-13 04:16:31.814953
MERCH_00005966,28.9,APPROVE,9.523809523809526,40,50,20,20,25,,2026-02-13 04:16:31.945404
MERCH_00005967,20.5,APPROVE,0.0,40,10,20,30,50,,2026-02-13 04:16:32.063682
MERCH_00005968,15.5,APPROVE,0.0,40,10,20,30,0,,2026-02-13 04:16:32.212733
MERCH_00005969,38.4,REVIEW,9.523809523809526,80,50,20,30,50,New business: 47 days,2026-02-13 04:16:32.357671
MERCH_00005970,33.5,REVIEW,0.0,25,75,20,20,50,Elevated chargeback rate: 2.62%,2026-02-13 04:16:32.505614
MERCH_00005971,18.2,APPROVE,4.761904761904761,15,10,20,35,50,,2026-02-13 04:16:32.650497
MERCH_00005972,20.95,APPROVE,4.761904761904761,60,10,20,20,25,,2026-02-13 04:16:32.802762
MERCH_00005973,32.0,REVIEW,0.0,80,50,20,20,15,New business: 84 days,2026-02-13 04:16:32.933992
MERCH_00005974,31.21,REVIEW,28.57142857142857,40,30,20,30,50,,2026-02-13 04:16:33.070770
MERCH_00005975,22.31,APPROVE,19.047619047619047,60,10,20,30,0,,2026-02-13 04:16:33.205553
MERCH_00005976,17.15,APPROVE,9.523809523809526,25,10,20,35,15,No website presence,2026-02-13 04:16:33.348080
MERCH_00005977,35.81,REVIEW,19.047619047619047,15,75,20,20,50,Elevated chargeback rate: 3.34%,2026-02-13 04:16:33.461690
MERCH_00005978,27.4,APPROVE,9.523809523809526,40,50,20,30,0,,2026-02-13 04:16:33.596072
MERCH_00005979,21.95,APPROVE,4.761904761904761,40,10,20,35,50,No website presence,2026-02-13 04:16:33.716208
MERCH_00005980,17.96,APPROVE,28.57142857142857,15,10,20,35,0,,2026-02-13 04:16:33.848237
MERCH_00005981,39.65,REVIEW,9.523809523809526,80,75,20,30,0,New business: 61 days; Elevated chargeback rate: 3.58%,2026-02-13 04:16:33.977359
MERCH_00005982,24.2,APPROVE,4.761904761904761,25,30,20,30,50,,2026-02-13 04:16:34.113450
MERCH_00005983,32.95,REVIEW,4.761904761904761,15,75,20,20,50,Elevated chargeback rate: 3.18%,2026-02-13 04:16:34.261416
MERCH_00005984,34.07,REVIEW,42.857142857142854,80,10,20,20,50,New business: 84 days,2026-02-13 04:16:34.400797
MERCH_00005985,25.81,APPROVE,19.047619047619047,80,10,20,35,0,New business: 41 days,2026-02-13 04:16:34.549980
MERCH_00005986,29.07,APPROVE,42.857142857142854,80,10,20,20,0,New business: 84 days,2026-02-13 04:16:34.686982
MERCH_00005987,20.0,APPROVE,0.0,60,10,20,30,15,,2026-02-13 04:16:34.828981
MERCH_00005988,25.82,APPROVE,42.857142857142854,25,10,20,20,50,,2026-02-13 04:16:34.961745
MERCH_00005989,33.31,REVIEW,19.047619047619047,40,50,20,20,50,,2026-02-13 04:16:35.085475
MERCH_00005990,26.95,APPROVE,4.761904761904761,80,10,20,75,0,New business: 31 days; No website presence,2026-02-13 04:16:35.214889
MERCH_00005991,23.45,APPROVE,4.761904761904761,60,30,20,20,0,,2026-02-13 04:16:35.362361
MERCH_00005992,30.0,REVIEW,0.0,25,75,20,35,0,Elevated chargeback rate: 3.19%; No website presence,2026-02-13 04:16:35.519603
MERCH_00005993,45.06,REVIEW,19.047619047619047,60,95,20,30,15,Elevated chargeback rate: 5.39%,2026-02-13 04:16:35.664536
MERCH_00005994,32.5,REVIEW,0.0,25,75,20,60,0,Elevated chargeback rate: 2.93%,2026-02-13 04:16:35.816127
MERCH_00005995,46.57,REVIEW,42.857142857142854,80,50,20,45,50,New business: 30 days; No website presence,2026-02-13 04:16:35.969806
MERCH_00005996,16.45,APPROVE,4.761904761904761,40,10,20,30,0,,2026-02-13 04:16:36.130759
MERCH_00005997,24.5,APPROVE,0.0,40,30,20,20,50,,2026-02-13 04:16:36.287533
MERCH_00005998,32.95,REVIEW,4.761904761904761,80,50,20,35,0,New business: 30 days,2026-02-13 04:16:36.441822
MERCH_00005999,37.2,REVIEW,4.761904761904761,40,75,20,25,50,Elevated chargeback rate: 3.37%,2026-02-13 04:16:36.597715
MERCH_00006000,39.75,REVIEW,0.0,40,95,20,35,25,Elevated chargeback rate: 8.82%,2026-02-13 04:16:36.739361
MERCH_00006001,16.06,APPROVE,19.047619047619047,25,10,20,20,0,,2026-02-13 04:16:36.874902
MERCH_00006002,35.06,REVIEW,19.047619047619047,40,75,20,25,0,Elevated chargeback rate: 3.27%,2026-02-13 04:16:37.034846
MERCH_00006003,44.56,REVIEW,19.047619047619047,40,95,20,20,50,Elevated chargeback rate: 5.30%,2026-02-13 04:16:37.166594
MERCH_00006004,18.56,APPROVE,19.047619047619047,25,10,20,45,0,No website presence,2026-02-13 04:16:37.309910
MERCH_00006005,28.5,APPROVE,0.0,40,50,20,20,40,,2026-02-13 04:16:37.454355
MERCH_00006006,22.25,APPROVE,0.0,25,50,20,20,0,,2026-02-13 04:16:37.610870
MERCH_00006007,17.25,APPROVE,0.0,25,30,20,20,0,,2026-02-13 04:16:37.767981
MERCH_00006008,34.56,REVIEW,19.047619047619047,40,75,20,20,0,Elevated chargeback rate: 3.64%,2026-02-13 04:16:37.908899
MERCH_00006009,24.57,APPROVE,42.857142857142854,40,10,20,20,15,,2026-02-13 04:16:38.054817
MERCH_00006010,14.2,APPROVE,4.761904761904761,25,10,20,30,0,,2026-02-13 04:16:38.206809
MERCH_00006011,31.31,REVIEW,19.047619047619047,60,50,20,20,0,,2026-02-13 04:16:38.351946
MERCH_00006012,27.4,APPROVE,9.523809523809526,40,30,20,30,50,,2026-02-13 04:16:38.489097
MERCH_00006013,29.5,APPROVE,0.0,25,75,20,30,0,Elevated chargeback rate: 4.47%,2026-02-13 04:16:38.627252
MERCH_00006014,13.2,APPROVE,4.761904761904761,25,10,20,20,0,,2026-02-13 04:16:38.759250
MERCH_00006015,32.21,REVIEW,28.57142857142857,80,10,20,30,50,New business: 78 days,2026-02-13 04:16:38.904199
MERCH_00006016,48.46,REVIEW,28.57142857142857,80,75,20,30,50,New business: 77 days; Elevated chargeback rate: 3.03%,2026-02-13 04:16:39.022175
MERCH_00006017,43.7,REVIEW,4.761904761904761,80,75,20,30,50,New business: 89 days; Elevated chargeback rate: 3.86%,2026-02-13 04:16:39.131072
MERCH_00006018,18.45,APPROVE,4.761904761904761,60,10,20,20,0,,2026-02-13 04:16:39.237895
MERCH_00006019,29.31,APPROVE,19.047619047619047,80,10,20,20,50,New business: 68 days,2026-02-13 04:16:39.339833
MERCH_00006020,36.95,REVIEW,4.761904761904761,25,75,20,45,50,Elevated chargeback rate: 2.87%; No website presence,2026-02-13 04:16:39.451902
MERCH_00006021,28.9,APPROVE,9.523809523809526,15,75,20,20,0,Elevated chargeback rate: 2.61%,2026-02-13 04:16:39.588556
MERCH_00006022,44.36,REVIEW,64.28571428571429,60,50,20,35,25,High-risk industry: Travel; No website presence,2026-02-13 04:16:39.730364
MERCH_00006023,16.45,APPROVE,4.761904761904761,40,10,20,30,0,,2026-02-13 04:16:39.869347
MERCH_00006024,39.9,REVIEW,9.523809523809526,80,50,20,45,50,New business: 35 days; No website presence,2026-02-13 04:16:40.003600
MERCH_00006025,37.65,REVIEW,9.523809523809526,40,95,20,20,0,Elevated chargeback rate: 5.39%,2026-02-13 04:16:40.145995
MERCH_00006026,28.2,APPROVE,4.761904761904761,25,50,20,20,50,,2026-02-13 04:16:40.276539
MERCH_00006027,23.56,APPROVE,19.047619047619047,25,30,20,30,15,,2026-02-13 04:16:40.423767
MERCH_00006028,34.31,REVIEW,19.047619047619047,25,75,20,40,0,Elevated chargeback rate: 4.48%,2026-02-13 04:16:40.539976
MERCH_00006029,25.56,APPROVE,19.047619047619047,15,50,20,30,0,,2026-02-13 04:16:40.679019
MERCH_00006030,37.4,REVIEW,9.523809523809526,80,50,20,20,50,New business: 80 days,2026-02-13 04:16:40.816822
MERCH_00006031,20.5,APPROVE,0.0,80,10,20,20,0,New business: 39 days,2026-02-13 04:16:40.934571
MERCH_00006032,38.07,REVIEW,42.857142857142854,40,50,20,30,40,,2026-02-13 04:16:41.088892
MERCH_00006033,36.06,REVIEW,19.047619047619047,40,75,20,35,0,Elevated chargeback rate: 2.29%; No website presence,2026-02-13 04:16:41.198481
MERCH_00006034,31.45,REVIEW,4.761904761904761,60,50,20,35,15,,2026-02-13 04:16:41.302986
MERCH_00006035,22.0,APPROVE,0.0,40,30,20,20,25,,2026-02-13 04:16:41.410141
MERCH_00006036,26.82,APPROVE,42.857142857142854,25,10,20,30,50,,2026-02-13 04:16:41.517857
MERCH_00006037,40.46,REVIEW,28.57142857142857,60,75,20,30,0,Elevated chargeback rate: 2.65%,2026-02-13 04:16:41.641291
MERCH_00006038,48.25,REVIEW,0.0,80,95,20,35,50,New business: 60 days; Elevated chargeback rate: 5.75%,2026-02-13 04:16:41.760818
MERCH_00006039,41.7,REVIEW,4.761904761904761,40,95,20,20,50,Elevated chargeback rate: 6.34%,2026-02-13 04:16:41.898435
MERCH_00006040,25.96,APPROVE,28.57142857142857,25,10,20,50,50,No website presence,2026-02-13 04:16:42.040074
MERCH_00006041,41.56,REVIEW,19.047619047619047,80,75,20,30,0,New business: 41 days; Elevated chargeback rate: 3.05%,2026-02-13 04:16:42.163903
MERCH_00006042,40.07,REVIEW,42.857142857142854,80,50,20,30,0,New business: 69 days,2026-02-13 04:16:42.289172
MERCH_00006043,36.25,REVIEW,100.0,25,10,20,20,40,High-risk industry: Gambling,2026-02-13 04:16:42.411633
MERCH_00006044,27.4,APPROVE,9.523809523809526,80,30,20,20,0,New business: 39 days,2026-02-13 04:16:42.534059
MERCH_00006045,18.31,APPROVE,19.047619047619047,40,10,20,20,0,,2026-02-13 04:16:42.672274
MERCH_00006046,40.15,REVIEW,9.523809523809526,40,95,20,20,25,Elevated chargeback rate: 5.47%,2026-02-13 04:16:42.820815
MERCH_00006047,47.56,REVIEW,19.047619047619047,60,95,20,20,50,Elevated chargeback rate: 5.28%,2026-02-13 04:16:42.963102
MERCH_00006048,22.5,APPROVE,0.0,60,10,20,20,50,,2026-02-13 04:16:43.120493
MERCH_00006049,29.95,APPROVE,4.761904761904761,60,50,20,35,0,,2026-02-13 04:16:43.278514
MERCH_00006050,25.82,APPROVE,42.857142857142854,15,10,20,45,40,No website presence,2026-02-13 04:16:43.411116
MERCH_00006051,25.5,APPROVE,0.0,80,10,20,20,50,New business: 30 days,2026-02-13 04:16:43.530988
MERCH_00006052,56.82,REVIEW,42.857142857142854,80,95,20,35,50,New business: 30 days; Elevated chargeback rate: 6.68%; No website presence,2026-02-13 04:16:43.642967
MERCH_00006053,30.82,REVIEW,42.857142857142854,25,10,20,70,50,,2026-02-13 04:16:43.754718
MERCH_00006054,34.95,REVIEW,4.761904761904761,80,50,20,30,25,New business: 30 days,2026-02-13 04:16:43.902604
MERCH_00006055,28.4,APPROVE,9.523809523809526,40,50,20,40,0,,2026-02-13 04:16:44.051869
MERCH_00006056,34.57,REVIEW,42.857142857142854,40,50,20,35,0,No website presence,2026-02-13 04:16:44.184000
MERCH_00006057,43.56,REVIEW,19.047619047619047,60,75,20,30,50,Elevated chargeback rate: 4.01%,2026-02-13 04:16:44.306573
MERCH_00006058,28.45,APPROVE,4.761904761904761,15,75,20,25,0,Elevated chargeback rate: 2.49%,2026-02-13 04:16:44.445767
MERCH_00006059,48.7,REVIEW,4.761904761904761,80,95,20,55,25,New business: 61 days; Elevated chargeback rate: 7.30%; No website presence,2026-02-13 04:16:44.605795
MERCH_00006060,12.65,APPROVE,9.523809523809526,15,10,20,20,0,,2026-02-13 04:16:44.762318
MERCH_00006061,27.4,APPROVE,9.523809523809526,80,10,20,20,50,New business: 32 days,2026-02-13 04:16:44.911345
MERCH_00006062,22.06,APPROVE,19.047619047619047,25,10,20,30,50,,2026-02-13 04:16:45.057169
MERCH_00006063,40.56,REVIEW,19.047619047619047,40,75,20,30,50,Elevated chargeback rate: 2.21%,2026-02-13 04:16:45.214132
MERCH_00006064,32.31,REVIEW,19.047619047619047,25,75,20,20,0,Elevated chargeback rate: 2.90%,2026-02-13 04:16:45.385826
MERCH_00006065,34.15,REVIEW,9.523809523809526,40,75,20,35,0,Elevated chargeback rate: 2.32%; No website presence,2026-02-13 04:16:45.553702
MERCH_00006066,32.65,REVIEW,9.523809523809526,40,75,20,20,0,Elevated chargeback rate: 3.53%,2026-02-13 04:16:45.719448
MERCH_00006067,20.56,APPROVE,19.047619047619047,15,30,20,30,0,,2026-02-13 04:16:45.874261
MERCH_00006068,24.4,APPROVE,9.523809523809526,60,10,20,20,50,,2026-02-13 04:16:46.027960
MERCH_00006069,23.95,APPROVE,4.761904761904761,80,10,20,30,15,New business: 31 days,2026-02-13 04:16:46.181951
MERCH_00006070,46.7,REVIEW,4.761904761904761,80,95,20,35,25,New business: 41 days; Elevated chargeback rate: 10.08%; No website presence,2026-02-13 04:16:46.349712
MERCH_00006071,23.2,APPROVE,4.761904761904761,25,50,20,20,0,,2026-02-13 04:16:46.511783
MERCH_00006072,36.57,REVIEW,42.857142857142854,15,75,20,30,0,Elevated chargeback rate: 3.39%,2026-02-13 04:16:46.664660
MERCH_00006073,17.56,APPROVE,19.047619047619047,25,10,20,20,15,,2026-02-13 04:16:46.828746
MERCH_00006074,11.7,APPROVE,4.761904761904761,15,10,20,20,0,,2026-02-13 04:16:46.995237
